id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude,cases,date
PELIM150510,Peru,Lima,Canete,Nuevo Imperial,District,3,LIM,604,PE-LIM,PER,PE,"Nuevo Imperial, Canete, Lima, Peru",-76.258568,-12.960484,0,2020-01-15
PELIM150511,Peru,Lima,Canete,Pacaran,District,3,LIM,604,PE-LIM,PER,PE,"Pacaran, Canete, Lima, Peru",-76.070427,-12.897902,0,2020-01-15
PELIM150512,Peru,Lima,Canete,Quilmana,District,3,LIM,604,PE-LIM,PER,PE,"Quilmana, Canete, Lima, Peru",-76.345276,-12.869569,0,2020-01-15
PELIM150513,Peru,Lima,Canete,San Antonio,District,3,LIM,604,PE-LIM,PER,PE,"San Antonio, Canete, Lima, Peru",-76.674149,-12.61322,0,2020-01-15
PELIM150514,Peru,Lima,Canete,San Luis,District,3,LIM,604,PE-LIM,PER,PE,"San Luis, Canete, Lima, Peru",-76.423721,-13.051996,0,2020-01-15
PELIM150515,Peru,Lima,Canete,Santa Cruz De Flores,District,3,LIM,604,PE-LIM,PER,PE,"Santa Cruz De Flores, Canete, Lima, Peru",-76.646187,-12.549936,0,2020-01-15
PELIM150516,Peru,Lima,Canete,Zuniga,District,3,LIM,604,PE-LIM,PER,PE,"Zuniga, Canete, Lima, Peru",-76.014061,-12.829866,0,2020-01-15
PELIM150601,Peru,Lima,Huaral,Huaral,District,3,LIM,604,PE-LIM,PER,PE,"Huaral, Huaral, Lima, Peru",-77.171104,-11.387092,0,2020-01-15
PELIM150602,Peru,Lima,Huaral,Atavillos Alto,District,3,LIM,604,PE-LIM,PER,PE,"Atavillos Alto, Huaral, Lima, Peru",-76.595169,-11.277497,0,2020-01-15
PELIM150603,Peru,Lima,Huaral,Atavillos Bajo,District,3,LIM,604,PE-LIM,PER,PE,"Atavillos Bajo, Huaral, Lima, Peru",-76.761055,-11.346454,0,2020-01-15
PELIM150604,Peru,Lima,Huaral,Aucallama,District,3,LIM,604,PE-LIM,PER,PE,"Aucallama, Huaral, Lima, Peru",-77.049866,-11.517665,0,2020-01-15
PELIM150605,Peru,Lima,Huaral,Chancay,District,3,LIM,604,PE-LIM,PER,PE,"Chancay, Huaral, Lima, Peru",-77.29187,-11.500976,0,2020-01-15
PELIM150606,Peru,Lima,Huaral,Ihuari,District,3,LIM,604,PE-LIM,PER,PE,"Ihuari, Huaral, Lima, Peru",-76.960876,-11.187284,0,2020-01-15
PELIM150607,Peru,Lima,Huaral,Lampian,District,3,LIM,604,PE-LIM,PER,PE,"Lampian, Huaral, Lima, Peru",-76.863831,-11.247333,0,2020-01-15
PELIM150608,Peru,Lima,Huaral,Pacaraos,District,3,LIM,604,PE-LIM,PER,PE,"Pacaraos, Huaral, Lima, Peru",-76.664841,-11.127142,0,2020-01-15
PELIM150609,Peru,Lima,Huaral,San Miguel De Acos,District,3,LIM,604,PE-LIM,PER,PE,"San Miguel De Acos, Huaral, Lima, Peru",-76.767502,-11.292971,0,2020-01-15
PELIM150610,Peru,Lima,Huaral,Santa Cruz De Andamarca,District,3,LIM,604,PE-LIM,PER,PE,"Santa Cruz De Andamarca, Huaral, Lima, Peru",-76.565521,-11.147019,0,2020-01-15
PELIM150611,Peru,Lima,Huaral,Sumbilca,District,3,LIM,604,PE-LIM,PER,PE,"Sumbilca, Huaral, Lima, Peru",-76.855423,-11.394399,0,2020-01-15
PELIM150612,Peru,Lima,Huaral,Veintisiete De Noviembre,District,3,LIM,604,PE-LIM,PER,PE,"Veintisiete De Noviembre, Huaral, Lima, Peru",-76.77282,-11.148856,0,2020-01-15
PELIM150701,Peru,Lima,Huarochiri,Matucana,District,3,LIM,604,PE-LIM,PER,PE,"Matucana, Huarochiri, Lima, Peru",-76.379433,-11.816148,0,2020-01-15
PELIM150702,Peru,Lima,Huarochiri,Antioquia,District,3,LIM,604,PE-LIM,PER,PE,"Antioquia, Huarochiri, Lima, Peru",-76.589096,-12.061546,0,2020-01-15
PELIM150703,Peru,Lima,Huarochiri,Callahuanca,District,3,LIM,604,PE-LIM,PER,PE,"Callahuanca, Huarochiri, Lima, Peru",-76.575203,-11.813705,0,2020-01-15
PELIM150704,Peru,Lima,Huarochiri,Carampoma,District,3,LIM,604,PE-LIM,PER,PE,"Carampoma, Huarochiri, Lima, Peru",-76.383041,-11.639702,0,2020-01-15
PELIM150705,Peru,Lima,Huarochiri,Chicla,District,3,LIM,604,PE-LIM,PER,PE,"Chicla, Huarochiri, Lima, Peru",-76.243797,-11.664499,0,2020-01-15
PELIM150706,Peru,Lima,Huarochiri,Cuenca,District,3,LIM,604,PE-LIM,PER,PE,"Cuenca, Huarochiri, Lima, Peru",-76.456917,-12.156529,0,2020-01-15
PELIM150707,Peru,Lima,Huarochiri,Huachupampa,District,3,LIM,604,PE-LIM,PER,PE,"Huachupampa, Huarochiri, Lima, Peru",-76.595795,-11.696855,0,2020-01-15
PELIM150708,Peru,Lima,Huarochiri,Huanza,District,3,LIM,604,PE-LIM,PER,PE,"Huanza, Huarochiri, Lima, Peru",-76.443649,-11.561144,0,2020-01-15
PELIM150709,Peru,Lima,Huarochiri,Huarochiri,District,3,LIM,604,PE-LIM,PER,PE,"Huarochiri, Huarochiri, Lima, Peru",-76.272583,-12.069474,0,2020-01-15
PELIM150710,Peru,Lima,Huarochiri,Lahuaytambo,District,3,LIM,604,PE-LIM,PER,PE,"Lahuaytambo, Huarochiri, Lima, Peru",-76.391884,-12.093283,0,2020-01-15
PELIM150711,Peru,Lima,Huarochiri,Langa,District,3,LIM,604,PE-LIM,PER,PE,"Langa, Huarochiri, Lima, Peru",-76.375679,-12.15928,0,2020-01-15
PELIM150712,Peru,Lima,Huarochiri,Laraos,District,3,LIM,604,PE-LIM,PER,PE,"Laraos, Huarochiri, Lima, Peru",-76.5317,-11.58518,0,2020-01-15
PELIM150713,Peru,Lima,Huarochiri,Mariatana,District,3,LIM,604,PE-LIM,PER,PE,"Mariatana, Huarochiri, Lima, Peru",-76.365318,-12.261637,0,2020-01-15
PELIM150714,Peru,Lima,Huarochiri,Ricardo Palma,District,3,LIM,604,PE-LIM,PER,PE,"Ricardo Palma, Huarochiri, Lima, Peru",-76.622955,-11.937756,0,2020-01-15
PELIM150715,Peru,Lima,Huarochiri,San Andres De Tupicocha,District,3,LIM,604,PE-LIM,PER,PE,"San Andres De Tupicocha, Huarochiri, Lima, Peru",-76.458038,-11.988061,0,2020-01-15
PELIM150716,Peru,Lima,Huarochiri,San Antonio,District,3,LIM,604,PE-LIM,PER,PE,"San Antonio, Huarochiri, Lima, Peru",-76.77356,-11.816649,0,2020-01-15
PELIM150717,Peru,Lima,Huarochiri,San Bartolome,District,3,LIM,604,PE-LIM,PER,PE,"San Bartolome, Huarochiri, Lima, Peru",-76.501312,-11.914093,0,2020-01-15
PELIM150718,Peru,Lima,Huarochiri,San Damian,District,3,LIM,604,PE-LIM,PER,PE,"San Damian, Huarochiri, Lima, Peru",-76.332993,-11.964471,0,2020-01-15
PELIM150719,Peru,Lima,Huarochiri,San Juan De Iris,District,3,LIM,604,PE-LIM,PER,PE,"San Juan De Iris, Huarochiri, Lima, Peru",-76.469093,-11.718968,0,2020-01-15
PELIM150720,Peru,Lima,Huarochiri,San Juan De Tantaranche,District,3,LIM,604,PE-LIM,PER,PE,"San Juan De Tantaranche, Huarochiri, Lima, Peru",-76.15699,-11.992909,0,2020-01-15
PELIM150721,Peru,Lima,Huarochiri,San Lorenzo De Quinti,District,3,LIM,604,PE-LIM,PER,PE,"San Lorenzo De Quinti, Huarochiri, Lima, Peru",-76.118858,-12.108945,0,2020-01-15
PELIM150722,Peru,Lima,Huarochiri,San Mateo,District,3,LIM,604,PE-LIM,PER,PE,"San Mateo, Huarochiri, Lima, Peru",-76.218987,-11.819785,0,2020-01-15
PELIM150723,Peru,Lima,Huarochiri,San Mateo De Otao,District,3,LIM,604,PE-LIM,PER,PE,"San Mateo De Otao, Huarochiri, Lima, Peru",-76.530434,-11.840594,0,2020-01-15
PELIM150724,Peru,Lima,Huarochiri,San Pedro De Casta,District,3,LIM,604,PE-LIM,PER,PE,"San Pedro De Casta, Huarochiri, Lima, Peru",-76.555206,-11.765102,0,2020-01-15
PELIM150725,Peru,Lima,Huarochiri,San Pedro De Huancayre,District,3,LIM,604,PE-LIM,PER,PE,"San Pedro De Huancayre, Huarochiri, Lima, Peru",-76.19664,-12.086709,0,2020-01-15
PELIM150726,Peru,Lima,Huarochiri,Sangallaya,District,3,LIM,604,PE-LIM,PER,PE,"Sangallaya, Huarochiri, Lima, Peru",-76.262711,-12.219149,0,2020-01-15
PELIM150727,Peru,Lima,Huarochiri,Santa Cruz De Cocachacra,District,3,LIM,604,PE-LIM,PER,PE,"Santa Cruz De Cocachacra, Huarochiri, Lima, Peru",-76.560638,-11.925905,0,2020-01-15
PELIM150728,Peru,Lima,Huarochiri,Santa Eulalia,District,3,LIM,604,PE-LIM,PER,PE,"Santa Eulalia, Huarochiri, Lima, Peru",-76.64901,-11.858279,0,2020-01-15
PELIM150729,Peru,Lima,Huarochiri,Santiago De Anchucaya,District,3,LIM,604,PE-LIM,PER,PE,"Santiago De Anchucaya, Huarochiri, Lima, Peru",-76.199608,-12.031919,0,2020-01-15
PELIM150730,Peru,Lima,Huarochiri,Santiago De Tuna,District,3,LIM,604,PE-LIM,PER,PE,"Santiago De Tuna, Huarochiri, Lima, Peru",-76.528458,-11.978062,0,2020-01-15
PELIM150731,Peru,Lima,Huarochiri,Santo Domingo De Los Olleros,District,3,LIM,604,PE-LIM,PER,PE,"Santo Domingo De Los Olleros, Huarochiri, Lima, Peru",-76.536201,-12.26132,0,2020-01-15
PELIM150732,Peru,Lima,Huarochiri,Surco,District,3,LIM,604,PE-LIM,PER,PE,"Surco, Huarochiri, Lima, Peru",-76.445358,-11.877112,0,2020-01-15
PELIM150801,Peru,Lima,Huaura,Huacho,District,3,LIM,604,PE-LIM,PER,PE,"Huacho, Huaura, Lima, Peru",-77.492767,-11.271662,0,2020-01-15
PELIM150802,Peru,Lima,Huaura,Ambar,District,3,LIM,604,PE-LIM,PER,PE,"Ambar, Huaura, Lima, Peru",-77.267754,-10.782305,0,2020-01-15
PELIM150803,Peru,Lima,Huaura,Caleta De Carquin,District,3,LIM,604,PE-LIM,PER,PE,"Caleta De Carquin, Huaura, Lima, Peru",-77.620026,-11.087979,0,2020-01-15
PELIM150804,Peru,Lima,Huaura,Checras,District,3,LIM,604,PE-LIM,PER,PE,"Checras, Huaura, Lima, Peru",-76.855484,-10.921698,0,2020-01-15
PELIM150805,Peru,Lima,Huaura,Hualmay,District,3,LIM,604,PE-LIM,PER,PE,"Hualmay, Huaura, Lima, Peru",-77.606956,-11.092788,0,2020-01-15
PELIM150806,Peru,Lima,Huaura,Huaura,District,3,LIM,604,PE-LIM,PER,PE,"Huaura, Huaura, Lima, Peru",-77.445229,-11.00358,0,2020-01-15
PELIM150807,Peru,Lima,Huaura,Leoncio Prado,District,3,LIM,604,PE-LIM,PER,PE,"Leoncio Prado, Huaura, Lima, Peru",-76.918556,-11.050806,0,2020-01-15
PELIM150808,Peru,Lima,Huaura,Paccho,District,3,LIM,604,PE-LIM,PER,PE,"Paccho, Huaura, Lima, Peru",-76.971825,-10.96586,0,2020-01-15
PELIM150809,Peru,Lima,Huaura,Santa Leonor,District,3,LIM,604,PE-LIM,PER,PE,"Santa Leonor, Huaura, Lima, Peru",-76.671219,-10.962754,0,2020-01-15
PELIM150810,Peru,Lima,Huaura,Santa Maria,District,3,LIM,604,PE-LIM,PER,PE,"Santa Maria, Huaura, Lima, Peru",-77.473244,-11.116147,0,2020-01-15
PELIM150811,Peru,Lima,Huaura,Sayan,District,3,LIM,604,PE-LIM,PER,PE,"Sayan, Huaura, Lima, Peru",-77.233803,-11.145864,0,2020-01-15
PELIM150812,Peru,Lima,Huaura,Vegueta,District,3,LIM,604,PE-LIM,PER,PE,"Vegueta, Huaura, Lima, Peru",-77.604118,-10.950191,0,2020-01-15
PELIM150901,Peru,Lima,Oyon,Oyon,District,3,LIM,604,PE-LIM,PER,PE,"Oyon, Oyon, Lima, Peru",-76.757721,-10.669398,0,2020-01-15
PELIM150902,Peru,Lima,Oyon,Andajes,District,3,LIM,604,PE-LIM,PER,PE,"Andajes, Oyon, Lima, Peru",-76.927147,-10.777603,0,2020-01-15
PELIM150903,Peru,Lima,Oyon,Caujul,District,3,LIM,604,PE-LIM,PER,PE,"Caujul, Oyon, Lima, Peru",-76.986687,-10.756401,0,2020-01-15
PELIM150904,Peru,Lima,Oyon,Cochamarca,District,3,LIM,604,PE-LIM,PER,PE,"Cochamarca, Oyon, Lima, Peru",-77.127922,-10.883556,0,2020-01-15
PELIM150905,Peru,Lima,Oyon,Navan,District,3,LIM,604,PE-LIM,PER,PE,"Navan, Oyon, Lima, Peru",-77.046646,-10.857166,0,2020-01-15
PELIM150906,Peru,Lima,Oyon,Pachangara,District,3,LIM,604,PE-LIM,PER,PE,"Pachangara, Oyon, Lima, Peru",-76.797554,-10.837864,0,2020-01-15
PELIM151001,Peru,Lima,Yauyos,Yauyos,District,3,LIM,604,PE-LIM,PER,PE,"Yauyos, Yauyos, Lima, Peru",-75.955109,-12.472574,0,2020-01-15
PELIM151002,Peru,Lima,Yauyos,Alis,District,3,LIM,604,PE-LIM,PER,PE,"Alis, Yauyos, Lima, Peru",-75.703964,-12.288782,0,2020-01-15
PELIM151003,Peru,Lima,Yauyos,Allauca,District,3,LIM,604,PE-LIM,PER,PE,"Allauca, Yauyos, Lima, Peru",-76.038361,-12.640071,0,2020-01-15
PELIM151004,Peru,Lima,Yauyos,Ayaviri,District,3,LIM,604,PE-LIM,PER,PE,"Ayaviri, Yauyos, Lima, Peru",-76.042297,-12.36546,0,2020-01-15
PELIM151005,Peru,Lima,Yauyos,Azangaro,District,3,LIM,604,PE-LIM,PER,PE,"Azangaro, Yauyos, Lima, Peru",-75.825562,-13.00908,0,2020-01-15
PELIM151006,Peru,Lima,Yauyos,Cacra,District,3,LIM,604,PE-LIM,PER,PE,"Cacra, Yauyos, Lima, Peru",-75.747971,-12.766226,0,2020-01-15
PELIM151007,Peru,Lima,Yauyos,Carania,District,3,LIM,604,PE-LIM,PER,PE,"Carania, Yauyos, Lima, Peru",-75.881638,-12.355865,0,2020-01-15
PELIM151008,Peru,Lima,Yauyos,Catahuasi,District,3,LIM,604,PE-LIM,PER,PE,"Catahuasi, Yauyos, Lima, Peru",-75.882004,-12.742785,0,2020-01-15
PELIM151009,Peru,Lima,Yauyos,Chocos,District,3,LIM,604,PE-LIM,PER,PE,"Chocos, Yauyos, Lima, Peru",-75.924057,-12.922385,0,2020-01-15
PELIM151010,Peru,Lima,Yauyos,Cochas,District,3,LIM,604,PE-LIM,PER,PE,"Cochas, Yauyos, Lima, Peru",-76.1959,-12.285832,0,2020-01-15
PELIM151011,Peru,Lima,Yauyos,Colonia,District,3,LIM,604,PE-LIM,PER,PE,"Colonia, Yauyos, Lima, Peru",-75.845978,-12.584271,0,2020-01-15
PELIM151012,Peru,Lima,Yauyos,Hongos,District,3,LIM,604,PE-LIM,PER,PE,"Hongos, Yauyos, Lima, Peru",-75.672836,-12.766494,0,2020-01-15
PELIM151013,Peru,Lima,Yauyos,Huampara,District,3,LIM,604,PE-LIM,PER,PE,"Huampara, Yauyos, Lima, Peru",-76.190598,-12.354296,0,2020-01-15
PELIM151014,Peru,Lima,Yauyos,Huancaya,District,3,LIM,604,PE-LIM,PER,PE,"Huancaya, Yauyos, Lima, Peru",-75.834785,-12.090509,0,2020-01-15
PELIM151015,Peru,Lima,Yauyos,Huangascar,District,3,LIM,604,PE-LIM,PER,PE,"Huangascar, Yauyos, Lima, Peru",-75.821846,-12.941559,0,2020-01-15
PELIM151016,Peru,Lima,Yauyos,Huantan,District,3,LIM,604,PE-LIM,PER,PE,"Huantan, Yauyos, Lima, Peru",-75.704079,-12.513067,0,2020-01-15
PELIM151017,Peru,Lima,Yauyos,Huanec,District,3,LIM,604,PE-LIM,PER,PE,"Huanec, Yauyos, Lima, Peru",-76.079498,-12.274803,0,2020-01-15
PELIM151018,Peru,Lima,Yauyos,Laraos,District,3,LIM,604,PE-LIM,PER,PE,"Laraos, Yauyos, Lima, Peru",-75.676193,-12.38449,0,2020-01-15
PELIM151019,Peru,Lima,Yauyos,Lincha,District,3,LIM,604,PE-LIM,PER,PE,"Lincha, Yauyos, Lima, Peru",-75.630692,-12.810944,0,2020-01-15
PELIM151020,Peru,Lima,Yauyos,Madean,District,3,LIM,604,PE-LIM,PER,PE,"Madean, Yauyos, Lima, Peru",-75.698334,-12.96114,0,2020-01-15
PELIM151021,Peru,Lima,Yauyos,Miraflores,District,3,LIM,604,PE-LIM,PER,PE,"Miraflores, Yauyos, Lima, Peru",-75.889214,-12.234642,0,2020-01-15
PELIM151022,Peru,Lima,Yauyos,Omas,District,3,LIM,604,PE-LIM,PER,PE,"Omas, Yauyos, Lima, Peru",-76.250801,-12.476308,0,2020-01-15
PELIM151023,Peru,Lima,Yauyos,Putinza,District,3,LIM,604,PE-LIM,PER,PE,"Putinza, Yauyos, Lima, Peru",-75.922768,-12.666511,0,2020-01-15
PELIM151024,Peru,Lima,Yauyos,Quinches,District,3,LIM,604,PE-LIM,PER,PE,"Quinches, Yauyos, Lima, Peru",-76.091743,-12.311547,0,2020-01-15
PELIM151025,Peru,Lima,Yauyos,Quinocay,District,3,LIM,604,PE-LIM,PER,PE,"Quinocay, Yauyos, Lima, Peru",-76.284317,-12.350638,0,2020-01-15
PELIM151026,Peru,Lima,Yauyos,San Joaquin,District,3,LIM,604,PE-LIM,PER,PE,"San Joaquin, Yauyos, Lima, Peru",-76.105652,-12.245933,0,2020-01-15
PELIM151027,Peru,Lima,Yauyos,San Pedro De Pilas,District,3,LIM,604,PE-LIM,PER,PE,"San Pedro De Pilas, Yauyos, Lima, Peru",-76.186096,-12.492982,0,2020-01-15
PELIM151028,Peru,Lima,Yauyos,Tanta,District,3,LIM,604,PE-LIM,PER,PE,"Tanta, Yauyos, Lima, Peru",-75.991333,-12.13204,0,2020-01-15
PELIM151029,Peru,Lima,Yauyos,Tauripampa,District,3,LIM,604,PE-LIM,PER,PE,"Tauripampa, Yauyos, Lima, Peru",-76.181442,-12.683175,0,2020-01-15
PELIM151030,Peru,Lima,Yauyos,Tomas,District,3,LIM,604,PE-LIM,PER,PE,"Tomas, Yauyos, Lima, Peru",-75.706833,-12.163927,0,2020-01-15
PELIM151031,Peru,Lima,Yauyos,Tupe,District,3,LIM,604,PE-LIM,PER,PE,"Tupe, Yauyos, Lima, Peru",-75.736099,-12.69029,0,2020-01-15
PELIM151032,Peru,Lima,Yauyos,Vinac,District,3,LIM,604,PE-LIM,PER,PE,"Vinac, Yauyos, Lima, Peru",-75.770424,-12.887559,0,2020-01-15
PELIM151033,Peru,Lima,Yauyos,Vitis,District,3,LIM,604,PE-LIM,PER,PE,"Vitis, Yauyos, Lima, Peru",-75.857544,-12.169445,0,2020-01-15
PELOR160101,Peru,Loreto,Maynas,Iquitos,District,3,LOR,604,PE-LOR,PER,PE,"Iquitos, Maynas, Loreto, Peru",-73.432838,-3.7823021,0,2020-01-15
PELOR160102,Peru,Loreto,Maynas,Alto Nanay,District,3,LOR,604,PE-LOR,PER,PE,"Alto Nanay, Maynas, Loreto, Peru",-74.285522,-3.3616393,0,2020-01-15
PELOR160103,Peru,Loreto,Maynas,Fernando Lores,District,3,LOR,604,PE-LOR,PER,PE,"Fernando Lores, Maynas, Loreto, Peru",-73.114815,-4.2791247,0,2020-01-15
PELOR160104,Peru,Loreto,Maynas,Indiana,District,3,LOR,604,PE-LOR,PER,PE,"Indiana, Maynas, Loreto, Peru",-72.856331,-3.829159,0,2020-01-15
PELOR160105,Peru,Loreto,Maynas,Las Amazonas,District,3,LOR,604,PE-LOR,PER,PE,"Las Amazonas, Maynas, Loreto, Peru",-72.528946,-3.5682259,0,2020-01-15
PELOR160106,Peru,Loreto,Maynas,Mazan,District,3,LOR,604,PE-LOR,PER,PE,"Mazan, Maynas, Loreto, Peru",-73.752151,-2.9937191,0,2020-01-15
PELOR160107,Peru,Loreto,Maynas,Napo,District,3,LOR,604,PE-LOR,PER,PE,"Napo, Maynas, Loreto, Peru",-74.407112,-2.0991287,0,2020-01-15
PELOR160108,Peru,Loreto,Maynas,Punchana,District,3,LOR,604,PE-LOR,PER,PE,"Punchana, Maynas, Loreto, Peru",-73.454445,-3.5386755,0,2020-01-15
PELOR160110,Peru,Loreto,Maynas,Torres Causana,District,3,LOR,604,PE-LOR,PER,PE,"Torres Causana, Maynas, Loreto, Peru",-74.892731,-1.3891474,0,2020-01-15
PELOR160112,Peru,Loreto,Maynas,Belen,District,3,LOR,604,PE-LOR,PER,PE,"Belen, Maynas, Loreto, Peru",-73.211998,-3.811564,0,2020-01-15
PELOR160113,Peru,Loreto,Maynas,San Juan Bautista,District,3,LOR,604,PE-LOR,PER,PE,"San Juan Bautista, Maynas, Loreto, Peru",-73.665901,-4.149065,0,2020-01-15
PELOR160201,Peru,Loreto,Alto Amazonas,Yurimaguas,District,3,LOR,604,PE-LOR,PER,PE,"Yurimaguas, Alto Amazonas, Loreto, Peru",-76.161583,-5.84588,0,2020-01-15
PELOR160202,Peru,Loreto,Alto Amazonas,Balsapuerto,District,3,LOR,604,PE-LOR,PER,PE,"Balsapuerto, Alto Amazonas, Loreto, Peru",-76.586678,-5.73771,0,2020-01-15
PELOR160205,Peru,Loreto,Alto Amazonas,Jeberos,District,3,LOR,604,PE-LOR,PER,PE,"Jeberos, Alto Amazonas, Loreto, Peru",-76.204979,-5.2968602,0,2020-01-15
PELOR160206,Peru,Loreto,Alto Amazonas,Lagunas,District,3,LOR,604,PE-LOR,PER,PE,"Lagunas, Alto Amazonas, Loreto, Peru",-75.976059,-4.628336,0,2020-01-15
PELOR160210,Peru,Loreto,Alto Amazonas,Santa Cruz,District,3,LOR,604,PE-LOR,PER,PE,"Santa Cruz, Alto Amazonas, Loreto, Peru",-75.749008,-5.658277,0,2020-01-15
PELOR160211,Peru,Loreto,Alto Amazonas,Teniente Cesar Lopez Rojas,District,3,LOR,604,PE-LOR,PER,PE,"Teniente Cesar Lopez Rojas, Alto Amazonas, Loreto, Peru",-75.822044,-5.9877119,0,2020-01-15
PELOR160301,Peru,Loreto,Loreto,Nauta,District,3,LOR,604,PE-LOR,PER,PE,"Nauta, Loreto, Loreto, Peru",-74.114204,-4.4427176,0,2020-01-15
PELOR160302,Peru,Loreto,Loreto,Parinari,District,3,LOR,604,PE-LOR,PER,PE,"Parinari, Loreto, Loreto, Peru",-74.863564,-5.0389457,0,2020-01-15
PELOR160303,Peru,Loreto,Loreto,Tigre,District,3,LOR,604,PE-LOR,PER,PE,"Tigre, Loreto, Loreto, Peru",-75.264854,-2.9437311,0,2020-01-15
PELOR160304,Peru,Loreto,Loreto,Trompeteros,District,3,LOR,604,PE-LOR,PER,PE,"Trompeteros, Loreto, Loreto, Peru",-75.836876,-3.1963234,0,2020-01-15
PELOR160305,Peru,Loreto,Loreto,Urarinas,District,3,LOR,604,PE-LOR,PER,PE,"Urarinas, Loreto, Loreto, Peru",-75.484665,-4.2749219,0,2020-01-15
PELOR160401,Peru,Loreto,Mariscal Ramon Castilla,Ramon Castilla,District,3,LOR,604,PE-LOR,PER,PE,"Ramon Castilla, Mariscal Ramon Castilla, Loreto, Peru",-70.836136,-3.6774967,0,2020-01-15
PELOR160402,Peru,Loreto,Mariscal Ramon Castilla,Pebas,District,3,LOR,604,PE-LOR,PER,PE,"Pebas, Mariscal Ramon Castilla, Loreto, Peru",-71.964676,-3.4327118,0,2020-01-15
PELOR160403,Peru,Loreto,Mariscal Ramon Castilla,Yavari,District,3,LOR,604,PE-LOR,PER,PE,"Yavari, Mariscal Ramon Castilla, Loreto, Peru",-72.033112,-4.4774632,0,2020-01-15
PELOR160404,Peru,Loreto,Mariscal Ramon Castilla,San Pablo,District,3,LOR,604,PE-LOR,PER,PE,"San Pablo, Mariscal Ramon Castilla, Loreto, Peru",-71.338966,-3.8667583,0,2020-01-15
PELOR160501,Peru,Loreto,Requena,Requena,District,3,LOR,604,PE-LOR,PER,PE,"Requena, Requena, Loreto, Peru",-73.882347,-5.3282409,0,2020-01-15
PELOR160502,Peru,Loreto,Requena,Alto Tapiche,District,3,LOR,604,PE-LOR,PER,PE,"Alto Tapiche, Requena, Loreto, Peru",-74.189438,-6.8183393,0,2020-01-15
PELOR160503,Peru,Loreto,Requena,Capelo,District,3,LOR,604,PE-LOR,PER,PE,"Capelo, Requena, Loreto, Peru",-74.126923,-5.3663735,0,2020-01-15
PELOR160504,Peru,Loreto,Requena,Emilio San Martin,District,3,LOR,604,PE-LOR,PER,PE,"Emilio San Martin, Requena, Loreto, Peru",-74.454048,-6.2013755,0,2020-01-15
PELOR160505,Peru,Loreto,Requena,Maquia,District,3,LOR,604,PE-LOR,PER,PE,"Maquia, Requena, Loreto, Peru",-74.729507,-6.3853326,0,2020-01-15
PELOR160506,Peru,Loreto,Requena,Puinahua,District,3,LOR,604,PE-LOR,PER,PE,"Puinahua, Requena, Loreto, Peru",-74.886414,-5.6447554,0,2020-01-15
PELOR160507,Peru,Loreto,Requena,Saquena,District,3,LOR,604,PE-LOR,PER,PE,"Saquena, Requena, Loreto, Peru",-73.405098,-4.7979388,0,2020-01-15
PELOR160508,Peru,Loreto,Requena,Soplin,District,3,LOR,604,PE-LOR,PER,PE,"Soplin, Requena, Loreto, Peru",-73.75071,-6.3270264,0,2020-01-15
PELOR160509,Peru,Loreto,Requena,Tapiche,District,3,LOR,604,PE-LOR,PER,PE,"Tapiche, Requena, Loreto, Peru",-73.993546,-5.9920316,0,2020-01-15
PELOR160510,Peru,Loreto,Requena,Jenaro Herrera,District,3,LOR,604,PE-LOR,PER,PE,"Jenaro Herrera, Requena, Loreto, Peru",-73.698349,-4.996171,0,2020-01-15
PELOR160511,Peru,Loreto,Requena,Yaquerana,District,3,LOR,604,PE-LOR,PER,PE,"Yaquerana, Requena, Loreto, Peru",-73.344437,-5.7517128,0,2020-01-15
PELOR160601,Peru,Loreto,Ucayali,Contamana,District,3,LOR,604,PE-LOR,PER,PE,"Contamana, Ucayali, Loreto, Peru",-75.34938,-7.7811246,0,2020-01-15
PELOR160602,Peru,Loreto,Ucayali,Inahuaya,District,3,LOR,604,PE-LOR,PER,PE,"Inahuaya, Ucayali, Loreto, Peru",-75.299828,-7.0408897,0,2020-01-15
PELOR160603,Peru,Loreto,Ucayali,Padre Marquez,District,3,LOR,604,PE-LOR,PER,PE,"Padre Marquez, Ucayali, Loreto, Peru",-74.914314,-7.8794036,0,2020-01-15
PELOR160604,Peru,Loreto,Ucayali,Pampa Hermosa,District,3,LOR,604,PE-LOR,PER,PE,"Pampa Hermosa, Ucayali, Loreto, Peru",-75.769707,-7.3026023,0,2020-01-15
PELOR160605,Peru,Loreto,Ucayali,Sarayacu,District,3,LOR,604,PE-LOR,PER,PE,"Sarayacu, Ucayali, Loreto, Peru",-75.185905,-6.3905978,0,2020-01-15
PELOR160606,Peru,Loreto,Ucayali,Vargas Guerra,District,3,LOR,604,PE-LOR,PER,PE,"Vargas Guerra, Ucayali, Loreto, Peru",-75.094315,-6.9319301,0,2020-01-15
PELOR160701,Peru,Loreto,Datem Del Maranon,Barranca,District,3,LOR,604,PE-LOR,PER,PE,"Barranca, Datem Del Maranon, Loreto, Peru",-77.110817,-5.0211158,0,2020-01-15
PELOR160702,Peru,Loreto,Datem Del Maranon,Cahuapanas,District,3,LOR,604,PE-LOR,PER,PE,"Cahuapanas, Datem Del Maranon, Loreto, Peru",-76.855728,-5.240098,0,2020-01-15
