id,admin0,admin1,admin2,admin3,level,admin,iso2,iso1_3n,iso2_uid,iso1_3c,iso1_2c,nameid,centroid_longitude,centroid_latitude
COCOR23580,Colombia,Cordoba,Puerto Libertador,,Municipality,2,COR,170,CO-COR,COL,CO,"Puerto Libertador, Cordoba, Colombia",-75.771233,7.7115159
COCOR23586,Colombia,Cordoba,Purisima De La Concepcion,,Municipality,2,COR,170,CO-COR,COL,CO,"Purisima De La Concepcion, Cordoba, Colombia",-75.721291,9.2823858
COCOR23660,Colombia,Cordoba,Sahagun,,Municipality,2,COR,170,CO-COR,COL,CO,"Sahagun, Cordoba, Colombia",-75.42926,8.7990074
COCOR23670,Colombia,Cordoba,San Andres De Sotavento,,Municipality,2,COR,170,CO-COR,COL,CO,"San Andres De Sotavento, Cordoba, Colombia",-75.52092,9.1212959
COCOR23672,Colombia,Cordoba,San Antero,,Municipality,2,COR,170,CO-COR,COL,CO,"San Antero, Cordoba, Colombia",-75.787003,9.3596678
COCOR23675,Colombia,Cordoba,San Bernardo Del Viento,,Municipality,2,COR,170,CO-COR,COL,CO,"San Bernardo Del Viento, Cordoba, Colombia",-75.976242,9.3300982
COCOR23678,Colombia,Cordoba,San Carlos,,Municipality,2,COR,170,CO-COR,COL,CO,"San Carlos, Cordoba, Colombia",-75.69252,8.7064638
COCOR23682,Colombia,Cordoba,San Jose De Ure,,Municipality,2,COR,170,CO-COR,COL,CO,"San Jose De Ure, Cordoba, Colombia",-75.567245,7.7530546
COCOR23686,Colombia,Cordoba,San Pelayo,,Municipality,2,COR,170,CO-COR,COL,CO,"San Pelayo, Cordoba, Colombia",-75.909584,8.9877777
COCOR23807,Colombia,Cordoba,Tierralta,,Municipality,2,COR,170,CO-COR,COL,CO,"Tierralta, Cordoba, Colombia",-76.168465,7.8138967
COCOR23815,Colombia,Cordoba,Tuchin,,Municipality,2,COR,170,CO-COR,COL,CO,"Tuchin, Cordoba, Colombia",-75.544106,9.2246304
COCOR23855,Colombia,Cordoba,Valencia,,Municipality,2,COR,170,CO-COR,COL,CO,"Valencia, Cordoba, Colombia",-76.221329,8.2199039
COCUN25001,Colombia,Cundinamarca,Agua De Dios,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Agua De Dios, Cundinamarca, Colombia",-74.671112,4.3727446
COCUN25019,Colombia,Cundinamarca,Alban,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Alban, Cundinamarca, Colombia",-74.442787,4.8911219
COCUN25035,Colombia,Cundinamarca,Anapoima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Anapoima, Cundinamarca, Colombia",-74.525696,4.5599627
COCUN25040,Colombia,Cundinamarca,Anolaima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Anolaima, Cundinamarca, Colombia",-74.461945,4.7893138
COCUN25053,Colombia,Cundinamarca,Arbelaez,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Arbelaez, Cundinamarca, Colombia",-74.39576,4.2327871
COCUN25086,Colombia,Cundinamarca,Beltran,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Beltran, Cundinamarca, Colombia",-74.756317,4.7196841
COCUN25095,Colombia,Cundinamarca,Bituima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Bituima, Cundinamarca, Colombia",-74.528625,4.8478212
COCUN25099,Colombia,Cundinamarca,Bojaca,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Bojaca, Cundinamarca, Colombia",-74.328987,4.6916685
COCUN25120,Colombia,Cundinamarca,Cabrera,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Cabrera, Cundinamarca, Colombia",-74.446159,3.9186192
COCUN25123,Colombia,Cundinamarca,Cachipay,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Cachipay, Cundinamarca, Colombia",-74.459198,4.7230635
COCUN25126,Colombia,Cundinamarca,Cajica,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Cajica, Cundinamarca, Colombia",-74.029854,4.9304028
COCUN25148,Colombia,Cundinamarca,Caparrapi,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Caparrapi, Cundinamarca, Colombia",-74.521233,5.3815012
COCUN25151,Colombia,Cundinamarca,Caqueza,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Caqueza, Cundinamarca, Colombia",-73.944824,4.4022593
COCUN25154,Colombia,Cundinamarca,Carmen De Carupa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Carmen De Carupa, Cundinamarca, Colombia",-73.926147,5.3388567
COCUN25168,Colombia,Cundinamarca,Chaguani,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Chaguani, Cundinamarca, Colombia",-74.630905,4.9542518
COCUN25175,Colombia,Cundinamarca,Chia,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Chia, Cundinamarca, Colombia",-74.036926,4.8654518
COCUN25178,Colombia,Cundinamarca,Chipaque,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Chipaque, Cundinamarca, Colombia",-74.059471,4.4257789
COCUN25181,Colombia,Cundinamarca,Choachi,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Choachi, Cundinamarca, Colombia",-73.91288,4.5829654
COCUN25183,Colombia,Cundinamarca,Choconta,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Choconta, Cundinamarca, Colombia",-73.680687,5.1184192
COCUN25200,Colombia,Cundinamarca,Cogua,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Cogua, Cundinamarca, Colombia",-73.975365,5.1031275
COCUN25214,Colombia,Cundinamarca,Cota,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Cota, Cundinamarca, Colombia",-74.123398,4.7882719
COCUN25224,Colombia,Cundinamarca,Cucunuba,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Cucunuba, Cundinamarca, Colombia",-73.780022,5.2303081
COCUN25245,Colombia,Cundinamarca,El Colegio,,Municipality,2,CUN,170,CO-CUN,COL,CO,"El Colegio, Cundinamarca, Colombia",-74.426582,4.5569472
COCUN25258,Colombia,Cundinamarca,El Penon,,Municipality,2,CUN,170,CO-CUN,COL,CO,"El Penon, Cundinamarca, Colombia",-74.308304,5.2617283
COCUN25260,Colombia,Cundinamarca,El Rosal,,Municipality,2,CUN,170,CO-CUN,COL,CO,"El Rosal, Cundinamarca, Colombia",-74.238022,4.8797231
COCUN25269,Colombia,Cundinamarca,Facatativa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Facatativa, Cundinamarca, Colombia",-74.33802,4.8340526
COCUN25279,Colombia,Cundinamarca,Fomeque,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Fomeque, Cundinamarca, Colombia",-73.79705,4.5285683
COCUN25281,Colombia,Cundinamarca,Fosca,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Fosca, Cundinamarca, Colombia",-73.952866,4.3162799
COCUN25286,Colombia,Cundinamarca,Funza,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Funza, Cundinamarca, Colombia",-74.198662,4.7439966
COCUN25288,Colombia,Cundinamarca,Fuquene,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Fuquene, Cundinamarca, Colombia",-73.770599,5.4162889
COCUN25290,Colombia,Cundinamarca,Fusagasuga,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Fusagasuga, Cundinamarca, Colombia",-74.388588,4.323534
COCUN25293,Colombia,Cundinamarca,Gachala,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Gachala, Cundinamarca, Colombia",-73.510551,4.6549549
COCUN25295,Colombia,Cundinamarca,Gachancipa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Gachancipa, Cundinamarca, Colombia",-73.876717,5.0100193
COCUN25297,Colombia,Cundinamarca,Gacheta,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Gacheta, Cundinamarca, Colombia",-73.617729,4.8675513
COCUN25299,Colombia,Cundinamarca,Gama,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Gama, Cundinamarca, Colombia",-73.600548,4.7235737
COCUN25307,Colombia,Cundinamarca,Girardot,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Girardot, Cundinamarca, Colombia",-74.81144,4.3381543
COCUN25312,Colombia,Cundinamarca,Granada,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Granada, Cundinamarca, Colombia",-74.33725,4.5234847
COCUN25317,Colombia,Cundinamarca,Guacheta,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guacheta, Cundinamarca, Colombia",-73.693283,5.3872914
COCUN25320,Colombia,Cundinamarca,Guaduas,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guaduas, Cundinamarca, Colombia",-74.640144,5.1735549
COCUN25322,Colombia,Cundinamarca,Guasca,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guasca, Cundinamarca, Colombia",-73.846436,4.8012767
COCUN25324,Colombia,Cundinamarca,Guataqui,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guataqui, Cundinamarca, Colombia",-74.781853,4.5123029
COCUN25326,Colombia,Cundinamarca,Guatavita,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guatavita, Cundinamarca, Colombia",-73.786484,4.9115872
COCUN25328,Colombia,Cundinamarca,Guayabal De Siquima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guayabal De Siquima, Cundinamarca, Colombia",-74.483475,4.8793955
COCUN25335,Colombia,Cundinamarca,Guayabetal,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Guayabetal, Cundinamarca, Colombia",-73.835442,4.2318759
COCUN25339,Colombia,Cundinamarca,Gutierrez,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Gutierrez, Cundinamarca, Colombia",-74.024651,4.1660895
COCUN25368,Colombia,Cundinamarca,Jerusalen,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Jerusalen, Cundinamarca, Colombia",-74.689156,4.5713501
COCUN25372,Colombia,Cundinamarca,Junin,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Junin, Cundinamarca, Colombia",-73.692482,4.7051706
COCUN25377,Colombia,Cundinamarca,La Calera,,Municipality,2,CUN,170,CO-CUN,COL,CO,"La Calera, Cundinamarca, Colombia",-73.929398,4.7007856
COCUN25386,Colombia,Cundinamarca,La Mesa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"La Mesa, Cundinamarca, Colombia",-74.473221,4.650773
COCUN25394,Colombia,Cundinamarca,La Palma,,Municipality,2,CUN,170,CO-CUN,COL,CO,"La Palma, Cundinamarca, Colombia",-74.408081,5.3334007
COCUN25398,Colombia,Cundinamarca,La Pena,,Municipality,2,CUN,170,CO-CUN,COL,CO,"La Pena, Cundinamarca, Colombia",-74.407867,5.2045989
COCUN25402,Colombia,Cundinamarca,La Vega,,Municipality,2,CUN,170,CO-CUN,COL,CO,"La Vega, Cundinamarca, Colombia",-74.339363,4.9786201
COCUN25407,Colombia,Cundinamarca,Lenguazaque,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Lenguazaque, Cundinamarca, Colombia",-73.681534,5.303637
COCUN25426,Colombia,Cundinamarca,Macheta,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Macheta, Cundinamarca, Colombia",-73.617386,5.040349
COCUN25430,Colombia,Cundinamarca,Madrid,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Madrid, Cundinamarca, Colombia",-74.259766,4.7726774
COCUN25436,Colombia,Cundinamarca,Manta,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Manta, Cundinamarca, Colombia",-73.563141,4.976881
COCUN25438,Colombia,Cundinamarca,Medina,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Medina, Cundinamarca, Colombia",-73.405983,4.4844379
COCUN25473,Colombia,Cundinamarca,Mosquera,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Mosquera, Cundinamarca, Colombia",-74.235733,4.6727142
COCUN25483,Colombia,Cundinamarca,Narino,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Narino, Cundinamarca, Colombia",-74.805656,4.4079518
COCUN25486,Colombia,Cundinamarca,Nemocon,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Nemocon, Cundinamarca, Colombia",-73.883804,5.0937052
COCUN25488,Colombia,Cundinamarca,Nilo,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Nilo, Cundinamarca, Colombia",-74.614693,4.2947807
COCUN25489,Colombia,Cundinamarca,Nimaima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Nimaima, Cundinamarca, Colombia",-74.396378,5.1337485
COCUN25491,Colombia,Cundinamarca,Nocaima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Nocaima, Cundinamarca, Colombia",-74.389755,5.0661106
COCUN25506,Colombia,Cundinamarca,Venecia,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Venecia, Cundinamarca, Colombia",-74.452599,4.0633421
COCUN25513,Colombia,Cundinamarca,Pacho,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Pacho, Cundinamarca, Colombia",-74.163368,5.1683679
COCUN25518,Colombia,Cundinamarca,Paime,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Paime, Cundinamarca, Colombia",-74.163956,5.3876472
COCUN25524,Colombia,Cundinamarca,Pandi,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Pandi, Cundinamarca, Colombia",-74.471123,4.1804972
COCUN25530,Colombia,Cundinamarca,Paratebueno,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Paratebueno, Cundinamarca, Colombia",-73.186989,4.4523435
COCUN25535,Colombia,Cundinamarca,Pasca,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Pasca, Cundinamarca, Colombia",-74.273972,4.2937336
COCUN25572,Colombia,Cundinamarca,Puerto Salgar,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Puerto Salgar, Cundinamarca, Colombia",-74.580193,5.6197529
COCUN25580,Colombia,Cundinamarca,Puli,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Puli, Cundinamarca, Colombia",-74.68074,4.6913362
COCUN25592,Colombia,Cundinamarca,Quebradanegra,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Quebradanegra, Cundinamarca, Colombia",-74.494514,5.0999808
COCUN25594,Colombia,Cundinamarca,Quetame,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Quetame, Cundinamarca, Colombia",-73.852646,4.334589
COCUN25596,Colombia,Cundinamarca,Quipile,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Quipile, Cundinamarca, Colombia",-74.554115,4.7150726
COCUN25599,Colombia,Cundinamarca,Apulo,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Apulo, Cundinamarca, Colombia",-74.578423,4.5203624
COCUN25612,Colombia,Cundinamarca,Ricaurte,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Ricaurte, Cundinamarca, Colombia",-74.729431,4.3073635
COCUN25645,Colombia,Cundinamarca,San Antonio Del Tequendama,,Municipality,2,CUN,170,CO-CUN,COL,CO,"San Antonio Del Tequendama, Cundinamarca, Colombia",-74.344902,4.5997415
COCUN25649,Colombia,Cundinamarca,San Bernardo,,Municipality,2,CUN,170,CO-CUN,COL,CO,"San Bernardo, Cundinamarca, Colombia",-74.353973,4.1409583
COCUN25653,Colombia,Cundinamarca,San Cayetano,,Municipality,2,CUN,170,CO-CUN,COL,CO,"San Cayetano, Cundinamarca, Colombia",-74.072319,5.3146005
COCUN25658,Colombia,Cundinamarca,San Francisco,,Municipality,2,CUN,170,CO-CUN,COL,CO,"San Francisco, Cundinamarca, Colombia",-74.272171,4.9641008
COCUN25662,Colombia,Cundinamarca,San Juan De Rioseco,,Municipality,2,CUN,170,CO-CUN,COL,CO,"San Juan De Rioseco, Cundinamarca, Colombia",-74.658493,4.8410983
COCUN25718,Colombia,Cundinamarca,Sasaima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Sasaima, Cundinamarca, Colombia",-74.412308,4.9468055
COCUN25736,Colombia,Cundinamarca,Sesquile,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Sesquile, Cundinamarca, Colombia",-73.780952,5.0087719
COCUN25740,Colombia,Cundinamarca,Sibate,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Sibate, Cundinamarca, Colombia",-74.26329,4.46597
COCUN25743,Colombia,Cundinamarca,Silvania,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Silvania, Cundinamarca, Colombia",-74.370506,4.4369674
COCUN25745,Colombia,Cundinamarca,Simijaca,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Simijaca, Cundinamarca, Colombia",-73.845192,5.5097733
COCUN25754,Colombia,Cundinamarca,Soacha,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Soacha, Cundinamarca, Colombia",-74.229927,4.5375996
COCUN25758,Colombia,Cundinamarca,Sopo,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Sopo, Cundinamarca, Colombia",-73.965874,4.8880601
COCUN25769,Colombia,Cundinamarca,Subachoque,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Subachoque, Cundinamarca, Colombia",-74.156898,4.9703579
COCUN25772,Colombia,Cundinamarca,Suesca,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Suesca, Cundinamarca, Colombia",-73.782669,5.1360803
COCUN25777,Colombia,Cundinamarca,Supata,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Supata, Cundinamarca, Colombia",-74.231384,5.0616927
COCUN25779,Colombia,Cundinamarca,Susa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Susa, Cundinamarca, Colombia",-73.823929,5.4400926
COCUN25781,Colombia,Cundinamarca,Sutatausa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Sutatausa, Cundinamarca, Colombia",-73.8554,5.2429094
COCUN25785,Colombia,Cundinamarca,Tabio,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tabio, Cundinamarca, Colombia",-74.084496,4.95152
COCUN25793,Colombia,Cundinamarca,Tausa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tausa, Cundinamarca, Colombia",-73.956314,5.1939979
COCUN25797,Colombia,Cundinamarca,Tena,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tena, Cundinamarca, Colombia",-74.391823,4.6515985
COCUN25799,Colombia,Cundinamarca,Tenjo,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tenjo, Cundinamarca, Colombia",-74.146805,4.8385487
COCUN25805,Colombia,Cundinamarca,Tibacuy,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tibacuy, Cundinamarca, Colombia",-74.486671,4.3213577
COCUN25807,Colombia,Cundinamarca,Tibirita,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tibirita, Cundinamarca, Colombia",-73.513626,5.0841026
COCUN25815,Colombia,Cundinamarca,Tocaima,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tocaima, Cundinamarca, Colombia",-74.648643,4.4520731
COCUN25817,Colombia,Cundinamarca,Tocancipa,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Tocancipa, Cundinamarca, Colombia",-73.928871,4.968853
COCUN25823,Colombia,Cundinamarca,Topaipi,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Topaipi, Cundinamarca, Colombia",-74.289642,5.3556886
COCUN25839,Colombia,Cundinamarca,Ubala,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Ubala, Cundinamarca, Colombia",-73.408279,4.7590227
COCUN25841,Colombia,Cundinamarca,Ubaque,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Ubaque, Cundinamarca, Colombia",-73.975647,4.5007544
COCUN25843,Colombia,Cundinamarca,Villa De San Diego De Ubate,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Villa De San Diego De Ubate, Cundinamarca, Colombia",-73.820107,5.3160806
COCUN25845,Colombia,Cundinamarca,Une,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Une, Cundinamarca, Colombia",-74.068085,4.3017335
COCUN25851,Colombia,Cundinamarca,Utica,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Utica, Cundinamarca, Colombia",-74.477798,5.1927958
COCUN25862,Colombia,Cundinamarca,Vergara,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Vergara, Cundinamarca, Colombia",-74.309792,5.1312675
COCUN25867,Colombia,Cundinamarca,Viani,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Viani, Cundinamarca, Colombia",-74.553459,4.889163
COCUN25871,Colombia,Cundinamarca,Villagomez,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Villagomez, Cundinamarca, Colombia",-74.190742,5.2706947
COCUN25873,Colombia,Cundinamarca,Villapinzon,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Villapinzon, Cundinamarca, Colombia",-73.577263,5.2272987
COCUN25875,Colombia,Cundinamarca,Villeta,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Villeta, Cundinamarca, Colombia",-74.487648,5.0116706
COCUN25878,Colombia,Cundinamarca,Viota,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Viota, Cundinamarca, Colombia",-74.485435,4.4360542
COCUN25885,Colombia,Cundinamarca,Yacopi,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Yacopi, Cundinamarca, Colombia",-74.364807,5.5919104
COCUN25898,Colombia,Cundinamarca,Zipacon,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Zipacon, Cundinamarca, Colombia",-74.386734,4.7543216
COCUN25899,Colombia,Cundinamarca,Zipaquira,,Municipality,2,CUN,170,CO-CUN,COL,CO,"Zipaquira, Cundinamarca, Colombia",-74.023079,5.0461922
COCHO27001,Colombia,Choco,Quibdo,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Quibdo, Choco, Colombia",-76.663681,5.9389529
COCHO27006,Colombia,Choco,Acandi,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Acandi, Choco, Colombia",-77.28968,8.4341955
COCHO27025,Colombia,Choco,Alto Baudo,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Alto Baudo, Choco, Colombia",-77.084213,5.6367412
COCHO27050,Colombia,Choco,Atrato,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Atrato, Choco, Colombia",-76.606117,5.5606403
COCHO27073,Colombia,Choco,Bagado,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Bagado, Choco, Colombia",-76.197968,5.5031199
COCHO27075,Colombia,Choco,Bahia Solano,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Bahia Solano, Choco, Colombia",-77.353828,6.2901511
COCHO27077,Colombia,Choco,Bajo Baudo,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Bajo Baudo, Choco, Colombia",-77.217674,5.0118413
COCHO27099,Colombia,Choco,Bojaya,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Bojaya, Choco, Colombia",-77.099327,6.4746671
COCHO27135,Colombia,Choco,El Canton Del San Pablo,,Municipality,2,CHO,170,CO-CHO,COL,CO,"El Canton Del San Pablo, Choco, Colombia",-76.772552,5.3596621
COCHO27150,Colombia,Choco,Carmen Del Darien,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Carmen Del Darien, Choco, Colombia",-76.974228,7.0336466
COCHO27160,Colombia,Choco,Certegui,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Certegui, Choco, Colombia",-76.522644,5.3898282
COCHO27205,Colombia,Choco,Condoto,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Condoto, Choco, Colombia",-76.527504,5.0737162
COCHO27245,Colombia,Choco,El Carmen De Atrato,,Municipality,2,CHO,170,CO-CHO,COL,CO,"El Carmen De Atrato, Choco, Colombia",-76.191895,5.8109384
COCHO27250,Colombia,Choco,El Litoral Del San Juan,,Municipality,2,CHO,170,CO-CHO,COL,CO,"El Litoral Del San Juan, Choco, Colombia",-76.962601,4.2471614
COCHO27361,Colombia,Choco,Istmina,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Istmina, Choco, Colombia",-76.869156,4.73984
COCHO27372,Colombia,Choco,Jurado,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Jurado, Choco, Colombia",-77.679733,7.1033387
COCHO27413,Colombia,Choco,Lloro,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Lloro, Choco, Colombia",-76.385445,5.5851011
COCHO27425,Colombia,Choco,Medio Atrato,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Medio Atrato, Choco, Colombia",-76.67347,6.0338802
COCHO27430,Colombia,Choco,Medio Baudo,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Medio Baudo, Choco, Colombia",-76.995934,5.1103921
COCHO27450,Colombia,Choco,Medio San Juan,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Medio San Juan, Choco, Colombia",-76.804085,4.8152499
COCHO27491,Colombia,Choco,Novita,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Novita, Choco, Colombia",-76.61824,4.8533864
COCHO27495,Colombia,Choco,Nuqui,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Nuqui, Choco, Colombia",-77.292976,5.6900649
COCHO27580,Colombia,Choco,Rio Iro,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Rio Iro, Choco, Colombia",-76.484459,5.1726727
COCHO27600,Colombia,Choco,Rio Quito,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Rio Quito, Choco, Colombia",-76.811569,5.5675335
COCHO27615,Colombia,Choco,Riosucio,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Riosucio, Choco, Colombia",-77.240677,7.3898878
COCHO27660,Colombia,Choco,San Jose Del Palmar,,Municipality,2,CHO,170,CO-CHO,COL,CO,"San Jose Del Palmar, Choco, Colombia",-76.280022,4.9587412
COCHO27745,Colombia,Choco,Sipi,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Sipi, Choco, Colombia",-76.541946,4.5944152
COCHO27787,Colombia,Choco,Tado,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Tado, Choco, Colombia",-76.331093,5.2661014
COCHO27800,Colombia,Choco,Unguia,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Unguia, Choco, Colombia",-77.103729,8.117281
COCHO27810,Colombia,Choco,Union Panamericana,,Municipality,2,CHO,170,CO-CHO,COL,CO,"Union Panamericana, Choco, Colombia",-76.645401,5.2852783
COHUI41001,Colombia,Huila,Neiva,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Neiva, Huila, Colombia",-75.272362,2.99336
COHUI41006,Colombia,Huila,Acevedo,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Acevedo, Huila, Colombia",-75.996643,1.7091144
COHUI41013,Colombia,Huila,Agrado,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Agrado, Huila, Colombia",-75.716324,2.2697504
COHUI41016,Colombia,Huila,Aipe,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Aipe, Huila, Colombia",-75.352623,3.2623751
COHUI41020,Colombia,Huila,Algeciras,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Algeciras, Huila, Colombia",-75.291351,2.4978507
COHUI41026,Colombia,Huila,Altamira,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Altamira, Huila, Colombia",-75.768585,2.0792282
COHUI41078,Colombia,Huila,Baraya,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Baraya, Huila, Colombia",-74.957977,3.1354237
COHUI41132,Colombia,Huila,Campoalegre,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Campoalegre, Huila, Colombia",-75.329437,2.6586666
COHUI41206,Colombia,Huila,Colombia,,Municipality,2,HUI,170,CO-HUI,COL,CO,"Colombia, Huila, Colombia",-74.678291,3.451988
